ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed,display_information.wrapper_arena_position.x,display_information.wrapper_arena_position.y,display_information.wrapper_arena_position.width,display_information.wrapper_arena_position.height,display_information.wrapper_arena_position.top,display_information.wrapper_arena_position.right,display_information.wrapper_arena_position.bottom,display_information.wrapper_arena_position.left,display_information.grid_border_position.x,display_information.grid_border_position.y,display_information.grid_border_position.width,display_information.grid_border_position.height,display_information.grid_border_position.top,display_information.grid_border_position.right,display_information.grid_border_position.bottom,display_information.grid_border_position.left,display_information.grid_box_position.x,display_information.grid_box_position.y,display_information.grid_box_position.width,display_information.grid_box_position.height,display_information.grid_box_position.top,display_information.grid_box_position.right,display_information.grid_box_position.bottom,display_information.grid_box_position.left,display_information.window_scroll_x,display_information.window_scroll_y,display_information.window_innerHeight,display_information.window_innerWidth,display_information.window_outerHeight,display_information.window_outerWidth
sub_011,cb1,1865.7000007629395,811,439,7,9,0,797.1171875,285.7109375,schema_6_0,1,1,12,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,142,80,79169,167.171875,153.9164356559723,2,2,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,413,151.59375,560,560,151.59375,973,711.59375,413,443,181.59375,500,500,181.59375,943,681.59375,443,0,0,768,1366,752,1350
sub_011,cb1,1688.9000005722046,718,434,7,9,0,678.4453125,391.7109375,schema_6_0,1,1,13,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,123,3,85898,81.84375,57.90456035884879,3,3,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,336,132.59375,560,560,132.59375,896,692.59375,336,366,162.59375,500,500,162.59375,866,662.59375,366,0,0,768,1366,752,1350
sub_011,cb1,NA,NA,NA,NA,NA,NA,757.78125,410.703125,schema_6_0,1,1,14,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,17,124,93930,NA,NA,3,3,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,457,26.59375,560,560,26.59375,1017,586.59375,457,487,56.59375,500,500,56.59375,987,556.59375,487,0,0,768,1366,752,1350
sub_011,cb1,1388.8999996185303,781,295,3,9,0,661.109375,321.375,schema_6_0,1,1,15,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,136,69,100348,146.265625,122.75749503753579,2,2,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,402,145.59375,560,560,145.59375,962,705.59375,402,432,175.59375,500,500,175.59375,932,675.59375,432,0,0,768,1366,752,1350
sub_011,cb1,1223,574,328,4,4,0,510.4453125,379.0390625,schema_6_0,1,1,16,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,152,85,106600,114.59375,81.51186541910056,3,3,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,418,161.59375,560,560,161.59375,978,721.59375,418,448,191.59375,500,500,191.59375,948,691.59375,448,0,0,768,1366,752,1350
sub_011,cb1,1516.0999994277954,703,500,9,8,0,694.4453125,377.7109375,schema_6_0,1,1,17,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,109,19,113149,130.84375,122.58791737096917,4,4,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,352,118.59375,560,560,118.59375,912,678.59375,352,382,148.59375,500,500,148.59375,882,648.59375,382,0,0,768,1366,752,1350
sub_011,cb1,860,546,236,4,2,0,708.109375,223.375,schema_6_0,1,1,18,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,38,116,119036,174.734375,162.6002462725399,3,3,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,449,47.59375,560,560,47.59375,1009,607.59375,449,479,77.59375,500,500,77.59375,979,577.59375,479,0,0,768,1366,752,1350
sub_011,cb1,1567.5,808,252,5,9,0,820.1171875,189.7109375,schema_6_0,1,1,19,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,46,103,125635,74.40625,63.45670602890653,3,3,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,436,55.59375,560,560,55.59375,996,615.59375,436,466,85.59375,500,500,85.59375,966,585.59375,466,0,0,768,1366,752,1350
sub_011,cb1,1494.1000003814697,685,240,4,6,0,706.78125,436.703125,schema_6_0,1,1,20,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,43,73,132157,218.484375,197.90538708263634,4,4,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,406,52.59375,560,560,52.59375,966,612.59375,406,436,82.59375,500,500,82.59375,936,582.59375,436,0,0,768,1366,752,1350
sub_011,cb1,1326.8000001907349,859,415,7,9,0,843.1171875,260.7109375,schema_6_0,1,1,21,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,117,126,138510,170.171875,155.10441173622064,4,4,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,459,126.59375,560,560,126.59375,1019,686.59375,459,489,156.59375,500,500,156.59375,989,656.59375,489,0,0,768,1366,752,1350
sub_011,cb1,2015,540,215,4,4,0,581.4375,335.375,schema_6_0,1,1,22,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,25,31,145554,161.8125,127.307529358047,4,4,4,7,6,5,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,364,34.59375,560,560,34.59375,924,594.59375,364,394,64.59375,500,500,64.59375,894,564.59375,394,0,0,768,1366,752,1350
sub_011,cb1,1218.6000003814697,617,363,5,4,0,553.4453125,383.0390625,schema_6_0,1,1,23,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,156,128,151805,83.59375,66.63904507945445,4,4,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,461,165.59375,560,560,165.59375,1021,725.59375,461,491,195.59375,500,500,195.59375,991,695.59375,491,0,0,768,1366,752,1350
sub_011,cb1,1168.6999998092651,528,221,4,3,0,674.109375,203.375,schema_6_0,1,1,24,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,18,82,158004,163.734375,147.16857710765103,4,4,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,415,27.59375,560,560,27.59375,975,587.59375,415,445,57.59375,500,500,57.59375,945,557.59375,445,0,0,768,1366,752,1350
sub_011,cb1,1420.4000005722046,783,253,4,9,0,801.1171875,214.7109375,schema_6_0,1,2,1,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,71,84,7348,56.40625,42.358998926309184,1,5,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,417,80.59375,560,560,80.59375,977,640.59375,417,447,110.59375,500,500,110.59375,947,610.59375,447,0,0,768,1366,752,1350
sub_011,cb1,1373.6999998092651,740,249,5,6,0,783.78125,422.703125,schema_6_0,1,2,2,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,29,150,13788,217.484375,179.13562874628857,1,5,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,483,38.59375,560,560,38.59375,1043,598.59375,483,513,68.59375,500,500,68.59375,1013,568.59375,513,0,0,768,1366,752,1350
sub_011,cb1,1928.0999994277954,791,482,9,9,0,767.4453125,371.7109375,schema_6_0,1,2,3,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,103,92,20797,133.84375,112.7763300092336,1,5,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,425,112.59375,560,560,112.59375,985,672.59375,425,455,142.59375,500,500,142.59375,955,642.59375,455,0,0,768,1366,752,1350
sub_011,cb1,941.1999998092651,664,383,7,5,1,675.4375,382.375,schema_6_0,1,2,4,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,72,125,26818,12.0625,11.454563773885063,1,5,4,7,6,5,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,458,81.59375,560,560,81.59375,1018,641.59375,458,488,111.59375,500,500,111.59375,988,611.59375,488,0,0,768,1366,752,1350
sub_011,cb1,1529.3999996185303,567,233,5,3,0,521.4453125,232.0390625,schema_6_0,1,2,5,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,5,96,33397,46.515625,45.56482145363419,1,5,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,429,14.59375,560,560,14.59375,989,574.59375,429,459,44.59375,500,500,44.59375,959,544.59375,459,0,0,768,1366,752,1350
sub_011,cb1,1519.3999996185303,700,346,4,6,0,729.78125,543.703125,schema_6_0,1,2,6,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,150,96,39941,227.484375,199.9336101968054,2,6,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,429,159.59375,560,560,159.59375,989,719.59375,429,459,189.59375,500,500,189.59375,959,689.59375,459,0,0,768,1366,752,1350
sub_011,cb1,1239.3000001907349,500,292,5,2,1,502.4453125,309.0390625,schema_6_0,1,2,7,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,82,77,46208,19.484375,17.213634250255303,2,6,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,410,91.59375,560,560,91.59375,970,651.59375,410,440,121.59375,500,500,121.59375,940,621.59375,440,0,0,768,1366,752,1350
sub_011,cb1,1365.9000005722046,878,470,9,9,0,876.1171875,212.7109375,schema_6_0,1,2,8,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,69,159,52605,259.171875,257.2959515131147,2,6,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,492,78.59375,560,560,78.59375,1052,638.59375,492,522,108.59375,500,500,108.59375,1022,608.59375,522,0,0,768,1366,752,1350
sub_011,cb1,2288.2999992370605,541,321,4,2,0,545.4453125,347.0390625,schema_6_0,1,2,9,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,120,120,59922,30.484375,26.41578276526294,3,7,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,453,129.59375,560,560,129.59375,1013,689.59375,453,483,159.59375,500,500,159.59375,983,659.59375,483,0,0,768,1366,752,1350
sub_011,cb1,1961.0999994277954,673,236,4,6,0,722.78125,440.703125,schema_6_0,1,2,10,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,47,89,66917,254.484375,210.66927216926564,3,7,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,422,56.59375,560,560,56.59375,982,616.59375,422,452,86.59375,500,500,86.59375,952,586.59375,452,0,0,768,1366,752,1350
sub_011,cb1,2115.699999809265,611,326,4,6,1,595.109375,341.375,schema_6_0,1,2,11,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,156,3,74064,31.265625,22.111141713865095,1,5,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,336,165.59375,560,560,165.59375,896,725.59375,336,366,195.59375,500,500,195.59375,866,695.59375,366,0,0,768,1366,752,1350
sub_011,cb1,1799.7999992370605,725,306,4,9,0,734.1171875,283.7109375,schema_6_0,1,2,12,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,140,17,80899,31.40625,24.081640621831863,3,7,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,350,149.59375,560,560,149.59375,910,709.59375,350,380,179.59375,500,500,179.59375,880,679.59375,380,0,0,768,1366,752,1350
sub_011,cb1,853,598,473,7,4,0,621.4375,467.375,schema_6_0,1,2,13,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,157,71,86782,29.0625,24.103050247842077,2,6,4,7,6,5,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,404,166.59375,560,560,166.59375,964,726.59375,404,434,196.59375,500,500,196.59375,934,696.59375,434,0,0,768,1366,752,1350
sub_011,cb1,2368.7000007629395,771,508,9,7,1,777.78125,491.703125,schema_6_0,1,2,14,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,98,144,94178,23.078125,17.651444312806955,4,8,6,5,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,477,107.59375,560,560,107.59375,1037,667.59375,477,507,137.59375,500,500,137.59375,1007,637.59375,507,0,0,768,1366,752,1350
sub_011,cb1,1849.3000001907349,710,274,6,7,0,651.109375,197.375,schema_6_0,1,2,15,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,12,59,101060,135.515625,96.64106962306774,2,6,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,392,21.59375,560,560,21.59375,952,581.59375,392,422,51.59375,500,500,51.59375,922,551.59375,422,0,0,768,1366,752,1350
sub_011,cb1,1344.5,778,465,9,8,0,767.4453125,335.7109375,schema_6_0,1,2,16,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,67,92,107430,139.84375,129.71917017292225,2,6,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,425,76.59375,560,560,76.59375,985,636.59375,425,455,106.59375,500,500,106.59375,955,606.59375,455,0,0,768,1366,752,1350
sub_011,cb1,1161.1000003814697,631,404,9,4,0,657.4375,321.375,schema_6_0,1,2,17,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,11,107,113620,109.0625,86.75155348032679,3,7,4,7,6,5,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,440,20.59375,560,560,20.59375,1000,580.59375,440,470,50.59375,500,500,50.59375,970,550.59375,470,0,0,768,1366,752,1350
sub_011,cb1,929.8000001907349,697,251,4,6,1,686.109375,248.375,schema_6_0,1,2,18,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,63,94,119580,13.515625,11.20251480207123,3,7,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,427,72.59375,560,560,72.59375,987,632.59375,427,457,102.59375,500,500,102.59375,957,602.59375,457,0,0,768,1366,752,1350
sub_011,cb1,1006.6999998092651,758,367,8,7,0,784.4453125,286.7109375,schema_6_0,1,2,19,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,18,109,125617,106.734375,84.53217204326151,3,7,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,442,27.59375,560,560,27.59375,1002,587.59375,442,472,57.59375,500,500,57.59375,972,557.59375,472,0,0,768,1366,752,1350
sub_011,cb1,1054.1999998092651,470,255,5,2,1,454.4453125,252.0390625,schema_6_0,1,2,20,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,25,29,131700,18.515625,15.833996782289761,4,8,1,10,4,7,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,362,34.59375,560,560,34.59375,922,594.59375,362,392,64.59375,500,500,64.59375,892,564.59375,392,0,0,768,1366,752,1350
sub_011,cb1,1582,768,432,8,8,0,804.1171875,234.7109375,schema_6_0,1,2,21,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,91,87,138312,233.40625,200.56775766568032,4,8,8,3,2,9,2,5,332,8.59375,702,702,8.59375,1034,710.59375,332,420,100.59375,560,560,100.59375,980,660.59375,420,450,130.59375,500,500,130.59375,950,630.59375,450,0,0,768,1366,752,1350
sub_011,cb1,900.3000001907349,644,398,9,4,0,684.4375,322.375,schema_6_0,1,2,22,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,12,134,144243,116.0625,85.75740219508751,4,8,4,7,6,5,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,467,21.59375,560,560,21.59375,1027,581.59375,467,497,51.59375,500,500,51.59375,997,551.59375,497,0,0,768,1366,752,1350
sub_011,cb1,2524,733,317,7,7,0,709.109375,211.375,schema_6_0,1,2,23,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,26,117,151791,129.515625,108.29313269035403,4,8,5,6,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,450,35.59375,560,560,35.59375,1010,595.59375,450,480,65.59375,500,500,65.59375,980,565.59375,480,0,0,768,1366,752,1350
sub_011,cb1,NA,NA,NA,NA,NA,NA,800.4453125,369.7109375,schema_6_0,1,2,24,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,101,125,159823,NA,NA,4,8,7,4,5,6,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,458,110.59375,560,560,110.59375,1018,670.59375,458,488,140.59375,500,500,140.59375,988,640.59375,488,0,0,768,1366,752,1350
sub_011,cb1,991,732,384,6,6,0,618.1171875,259.7109375,schema_2_2,2,1,1,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,116,151,7194,238.171875,168.57362201732235,1,1,2,9,2,9,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,484,125.59375,560,560,125.59375,1044,685.59375,484,514,155.59375,500,500,155.59375,1014,655.59375,514,0,0,768,1366,752,1350
sub_011,cb1,1784.5,692,513,9,6,0,751.78125,340.03125,schema_2_2,2,1,2,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,113,118,14043,232.75,183.00815918457025,1,1,6,5,4,7,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,451,122.59375,560,560,122.59375,1011,682.59375,451,481,152.59375,500,500,152.59375,981,652.59375,481,0,0,768,1366,752,1350
sub_011,cb1,1116.8000001907349,653,477,8,5,0,622.78125,406.703125,schema_2_2,2,1,3,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,138,114,20219,100.515625,76.51681832334722,1,1,3,8,5,6,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,447,147.59375,560,560,147.59375,1007,707.59375,447,477,177.59375,500,500,177.59375,977,677.59375,477,0,0,768,1366,752,1350
sub_011,cb1,744.8999996185303,768,173,3,9,0,643.1171875,365.0390625,schema_2_2,2,1,4,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,13,51,26014,316.921875,229.07360909495677,1,1,5,6,7,4,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,384,22.59375,560,560,22.59375,944,582.59375,384,414,52.59375,500,500,52.59375,914,552.59375,414,0,0,768,1366,752,1350
sub_011,cb1,2377.3999996185303,619,372,7,4,0,814.109375,355.375,schema_2_2,2,1,5,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,45,97,33422,211.734375,195.81639062624615,1,1,8,3,6,5,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,430,54.59375,560,560,54.59375,990,614.59375,430,460,84.59375,500,500,84.59375,960,584.59375,460,0,0,768,1366,752,1350
sub_011,cb1,856.0999994277954,734,243,5,7,0,770.4453125,489.0390625,schema_2_2,2,1,6,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,12,95,39310,282.484375,248.7237042967589,1,1,7,4,10,1,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,428,21.59375,560,560,21.59375,988,581.59375,428,458,51.59375,500,500,51.59375,958,551.59375,458,0,0,768,1366,752,1350
sub_011,cb1,1574,721,539,9,6,0,705.1171875,496.0390625,schema_2_2,2,1,7,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,144,113,45913,58.84375,45.80290256947765,2,2,5,6,7,4,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,446,153.59375,560,560,153.59375,1006,713.59375,446,476,183.59375,500,500,183.59375,976,683.59375,476,0,0,768,1366,752,1350
sub_011,cb1,1394.1000003814697,584,166,3,2,0,607.1171875,186.7109375,schema_2_2,2,1,8,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,43,140,52339,43.828125,31.037836426514374,2,2,2,9,2,9,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,473,52.59375,560,560,52.59375,1033,612.59375,473,503,82.59375,500,500,82.59375,1003,582.59375,503,0,0,768,1366,752,1350
sub_011,cb1,1184.8000001907349,732,466,11,9,0,697.4453125,477.0390625,schema_2_2,2,1,9,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,0,22,58553,45.59375,36.275161324266534,2,2,7,4,10,1,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,355,9.59375,560,560,9.59375,915,569.59375,355,385,39.59375,500,500,39.59375,885,539.59375,385,0,0,768,1366,752,1350
sub_011,cb1,1228.3000001907349,727,302,3,7,0,746.78125,375.03125,schema_2_2,2,1,10,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,148,113,64812,92.8125,75.662813377015,2,2,6,5,4,7,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,446,157.59375,560,560,157.59375,1006,717.59375,446,476,187.59375,500,500,187.59375,976,687.59375,476,0,0,768,1366,752,1350
sub_011,cb1,905.1000003814697,785,298,3,9,0,577.78125,419.703125,schema_2_2,2,1,11,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,151,69,70747,328.921875,240.3149204405089,2,2,3,8,5,6,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,402,160.59375,560,560,160.59375,962,720.59375,402,432,190.59375,500,500,190.59375,932,690.59375,432,0,0,768,1366,752,1350
sub_011,cb1,1210.6000003814697,646,470,8,5,0,802.109375,430.375,schema_2_2,2,1,12,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,120,85,76984,195.734375,161.0598571584199,2,2,8,3,6,5,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,418,129.59375,560,560,129.59375,978,689.59375,418,448,159.59375,500,500,159.59375,948,659.59375,448,0,0,768,1366,752,1350
sub_011,cb1,893.1000003814697,647,222,3,4,0,733.1171875,412.0390625,schema_2_2,2,1,13,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,60,141,82909,276.15625,208.64087628935292,3,3,5,6,7,4,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,474,69.59375,560,560,69.59375,1034,629.59375,474,504,99.59375,500,500,99.59375,1004,599.59375,504,0,0,768,1366,752,1350
sub_011,cb1,1350.5,529,172,3,3,1,545.1171875,185.7109375,schema_2_2,2,1,14,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,42,78,89286,29.828125,21.1601876182387,3,3,2,9,2,9,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,411,51.59375,560,560,51.59375,971,611.59375,411,441,81.59375,500,500,81.59375,941,581.59375,441,0,0,768,1366,752,1350
sub_011,cb1,1699.9000005722046,730,412,6,7,0,744.78125,386.03125,schema_2_2,2,1,15,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,159,111,96012,40.75,29.8807852662041,3,3,6,5,4,7,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,444,168.59375,560,560,168.59375,1004,728.59375,444,474,198.59375,500,500,198.59375,974,698.59375,474,0,0,768,1366,752,1350
sub_011,cb1,1191.8000001907349,673,481,9,6,0,582.78125,337.703125,schema_2_2,2,1,16,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,69,74,102230,233.515625,169.33226873909214,3,3,3,8,5,6,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,407,78.59375,560,560,78.59375,967,638.59375,407,437,108.59375,500,500,108.59375,937,608.59375,437,0,0,768,1366,752,1350
sub_011,cb1,1274.8999996185303,751,538,9,6,0,733.1171875,481.0390625,schema_2_2,2,1,17,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,129,141,108532,74.84375,59.70212210457064,4,4,5,6,7,4,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,474,138.59375,560,560,138.59375,1034,698.59375,474,504,168.59375,500,500,168.59375,1004,668.59375,504,0,0,768,1366,752,1350
sub_011,cb1,1516,841,240,4,9,0,857.109375,351.375,schema_2_2,2,1,18,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,41,140,115077,127.484375,112.5340063620354,3,3,8,3,6,5,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,473,50.59375,560,560,50.59375,1033,610.59375,473,503,80.59375,500,500,80.59375,1003,580.59375,503,0,0,768,1366,752,1350
sub_011,cb1,1587.1999998092651,490,301,3,3,1,501.1171875,301.7109375,schema_2_2,2,1,19,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,158,34,121692,11.828125,11.139896320839908,4,4,2,9,2,9,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,367,167.59375,560,560,167.59375,927,727.59375,367,397,197.59375,500,500,197.59375,897,697.59375,397,0,0,768,1366,752,1350
sub_011,cb1,994.6999998092651,752,573,10,8,0,794.109375,443.375,schema_2_2,2,1,20,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,133,77,127728,171.734375,136.2932136531039,4,4,8,3,6,5,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,410,142.59375,560,560,142.59375,970,702.59375,410,440,172.59375,500,500,172.59375,940,672.59375,440,0,0,768,1366,752,1350
sub_011,cb1,1713.1999998092651,683,281,6,7,0,688.78125,244.03125,schema_2_2,2,1,21,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,17,55,134468,42.75,37.41806152281275,4,4,6,5,4,7,4,9,332,8.59375,702,702,8.59375,1034,710.59375,332,388,26.59375,560,560,26.59375,948,586.59375,388,418,56.59375,500,500,56.59375,918,556.59375,418,0,0,768,1366,752,1350
sub_011,cb1,1513.5,844,604,10,9,0,815.4453125,631.0390625,schema_2_2,2,1,22,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,154,140,141011,55.59375,39.32532363632323,3,3,7,4,10,1,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,473,163.59375,560,560,163.59375,1033,723.59375,473,503,193.59375,500,500,193.59375,1003,693.59375,503,0,0,768,1366,752,1350
sub_011,cb1,1413.5,642,553,9,5,0,611.78125,418.703125,schema_2_2,2,1,23,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,150,103,147447,164.515625,137.65472562294448,4,4,3,8,5,6,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,436,159.59375,560,560,159.59375,996,719.59375,436,466,189.59375,500,500,189.59375,966,689.59375,466,0,0,768,1366,752,1350
sub_011,cb1,919.8000001907349,701,538,11,7,0,725.4453125,535.0390625,schema_2_2,2,1,24,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,58,50,153395,27.40625,24.623981280482703,4,4,7,4,10,1,1,5,332,8.59375,702,702,8.59375,1034,710.59375,332,383,67.59375,560,560,67.59375,943,627.59375,383,413,97.59375,500,500,97.59375,913,597.59375,413,0,0,768,1366,752,1350
